allegation_id,race,allegation_category_id,judge,settlement_num
87284,Hispanic,98,St. Eve,3500
87284,Hispanic,98,St. Eve,3500
87284,Hispanic,98,St. Eve,3500
87284,Hispanic,98,St. Eve,3500
87284,Hispanic,98,St. Eve,3500
87284,Hispanic,98,St. Eve,3500
87285,"",107,Blakey,5000
87285,"",107,Blakey,5000
87285,"",107,Blakey,5000
87285,"",107,Blakey,5000
87285,"",107,Blakey,5000
87285,"",107,Blakey,5000
87285,"",107,Blakey,5000
87285,"",107,Blakey,5000
87286,Black,105,Gettleman,70000
87286,Black,105,Gettleman,70000
87287,White,204,Gettleman,10500
87288,White,32,Dow,7500
87288,White,32,Dow,7500
87288,White,32,Dow,7500
87288,White,32,Dow,7500
87288,White,32,Dow,7500
87288,White,32,Dow,7500
87288,White,32,Dow,7500
87288,White,32,Dow,7500
87292,Black,208,Shadur,48000
87296,White,108,Coleman,2100
87296,White,108,Coleman,2100
87297,White,204,Tharp,60000
87300,Black,152,Feinerman,75000
87300,Black,152,Feinerman,75000
87301,Black,111,Lee,7500
87301,Black,111,Lee,7500
87301,Black,111,Lee,7500
87301,Black,111,Lee,7500
87301,Black,111,Lee,7500
87301,Black,111,Lee,7500
87301,Black,111,Lee,7500
87301,Black,111,Lee,7500
87301,Black,111,Lee,7500
87301,Black,111,Lee,7500
87301,Black,111,Lee,7500
87301,Black,111,Lee,7500
87302,Black,33,Durkin,20000
87302,Black,33,Durkin,20000
87302,Black,33,Durkin,20000
87302,Black,33,Durkin,20000
87302,Black,33,Durkin,20000
87302,Black,33,Durkin,20000
87302,White,33,Durkin,20000
87302,White,33,Durkin,20000
87302,White,33,Durkin,20000
87302,White,33,Durkin,20000
87302,White,33,Durkin,20000
87302,White,33,Durkin,20000
87302,Black,33,Durkin,20000
87302,Black,33,Durkin,20000
87302,Black,33,Durkin,20000
87302,Black,33,Durkin,20000
87302,Black,33,Durkin,20000
87302,Black,33,Durkin,20000
87302,White,33,Durkin,20000
87302,White,33,Durkin,20000
87302,White,33,Durkin,20000
87302,White,33,Durkin,20000
87302,White,33,Durkin,20000
87302,White,33,Durkin,20000
87306,Black,98,Darrah,10125
87306,Black,98,Darrah,10125
87306,Black,98,Darrah,10125
87306,Black,98,Darrah,10125
87306,Black,98,Darrah,10125
87306,Black,98,Darrah,10125
87307,Black,92,Zagel,12500
87310,Hispanic,109,Chang,12000
87310,Hispanic,109,Chang,12000
87310,Hispanic,109,Chang,12000
87310,Hispanic,109,Chang,12000
87310,Hispanic,109,Chang,12000
87310,Hispanic,109,Chang,12000
87310,Hispanic,109,Chang,12000
87310,Hispanic,109,Chang,12000
87310,Hispanic,109,Chang,12000
87310,Hispanic,109,Chang,12000
87310,White,109,Chang,12000
87310,White,109,Chang,12000
87310,White,109,Chang,12000
87310,White,109,Chang,12000
87310,White,109,Chang,12000
87310,White,109,Chang,12000
87310,White,109,Chang,12000
87310,White,109,Chang,12000
87310,White,109,Chang,12000
87310,White,109,Chang,12000
87310,Hispanic,109,Chang,12000
87310,Hispanic,109,Chang,12000
87310,Hispanic,109,Chang,12000
87310,Hispanic,109,Chang,12000
87310,Hispanic,109,Chang,12000
87310,Hispanic,109,Chang,12000
87310,Hispanic,109,Chang,12000
87310,Hispanic,109,Chang,12000
87310,Hispanic,109,Chang,12000
87310,Hispanic,109,Chang,12000
87313,Black,208,Kendall,100000
87314,Black,92,Coleman,18000
87314,Black,92,Coleman,18000
87315,White,204,Durkin,45000
87315,White,204,Durkin,45000
87317,Black,204,Lefkow,100000
87319,Black,204,Bucklo,5000
87319,Black,204,Bucklo,5000
87319,Black,204,Bucklo,5000
87319,Black,204,Bucklo,5000
87320,Black,204,Kocoras,23000
87320,Black,204,Kocoras,23000
87323,Hispanic,111,Cole,30000
87323,Hispanic,111,Cole,30000
87323,Hispanic,111,Cole,30000
87323,Hispanic,111,Cole,30000
87323,Hispanic,111,Cole,30000
87323,Hispanic,111,Cole,30000
87323,Hispanic,111,Cole,30000
87323,Hispanic,111,Cole,30000
87323,Hispanic,111,Cole,30000
87323,Hispanic,111,Cole,30000
87323,Hispanic,111,Cole,30000
87323,Hispanic,111,Cole,30000
87323,Hispanic,111,Cole,30000
87323,Hispanic,111,Cole,30000
87323,Hispanic,111,Cole,30000
87323,Hispanic,111,Cole,30000
87323,Hispanic,111,Cole,30000
87323,Hispanic,111,Cole,30000
87323,Hispanic,111,Cole,30000
87323,Hispanic,111,Cole,30000
87323,Hispanic,111,Cole,30000
87323,Hispanic,111,Cole,30000
87323,Hispanic,111,Cole,30000
87323,Hispanic,111,Cole,30000
87324,Black,204,Cole,15000
87328,Black,108,Chang,14500
87328,Black,108,Chang,14500
87330,Black,108,Mason,18750
87330,Black,108,Mason,18750
87330,Black,108,Mason,18750
87330,Black,108,Mason,18750
87330,Black,108,Mason,18750
87330,Black,108,Mason,18750
87331,Black,98,"",50000
87331,Black,98,"",50000
87331,Black,98,"",50000
87331,Black,98,"",50000
87331,Black,98,"",50000
87331,Black,98,"",50000
87334,Black,109,Kenneth Williams,6000
87334,Black,31,Kenneth Williams,6000
87334,Black,109,Kenneth Williams,6000
87334,Black,31,Kenneth Williams,6000
87334,Black,109,Kenneth Williams,6000
87334,Black,31,Kenneth Williams,6000
87334,Black,109,Kenneth Williams,6000
87334,Black,31,Kenneth Williams,6000
87334,Black,109,Kenneth Williams,6000
87334,Black,31,Kenneth Williams,6000
87334,Black,109,Kenneth Williams,6000
87334,Black,31,Kenneth Williams,6000
87336,Black,70,Kendall,1000
87336,Black,70,Kendall,1000
87337,Black,204,Zagel,86000
87337,Black,204,Zagel,86000
87339,Black,98,Kendall,45000
87339,Black,98,Kendall,45000
87339,Black,98,Kendall,45000
87339,Black,98,Kendall,45000
87339,Black,98,Kendall,45000
87339,Black,98,Kendall,45000
87339,Black,98,Kendall,45000
87339,Black,98,Kendall,45000
87339,Black,98,Kendall,45000
87339,Black,98,Kendall,45000
87339,Black,98,Kendall,45000
87339,Black,98,Kendall,45000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87341,Black,98,"",62000
87343,Black,75,Blakey,21000
87343,Black,75,Blakey,21000
87343,Black,75,Blakey,21000
87343,Black,75,Blakey,21000
87345,White,75,Chang,26500
87345,White,75,Chang,26500
87345,White,75,Chang,26500
87346,Black,173,Shah,15000
87346,Black,173,Shah,15000
87347,Black,204,"",30000
87349,Hispanic,208,Gilbert,55000
87350,Black,92,Kennelly,75000
87354,Black,189,St. Eve,360000
87354,Black,189,St. Eve,360000
87357,Asian/Pacific Islander,94,Shah,5000
87357,Asian/Pacific Islander,94,Shah,5000
87357,Asian/Pacific Islander,94,Shah,5000
87357,Asian/Pacific Islander,94,Shah,5000
87358,Black,204,"",10000
87358,Black,204,"",10000
87359,Black,98,Alonso,25000
87359,Black,98,Alonso,25000
87359,Black,98,Alonso,25000
87359,Black,98,Alonso,25000
87359,Black,98,Alonso,25000
87359,Black,98,Alonso,25000
87359,Black,98,Alonso,25000
87359,Black,98,Alonso,25000
87359,Black,98,Alonso,25000
87359,Black,98,Alonso,25000
87359,Black,98,Alonso,25000
87359,Black,98,Alonso,25000
87360,Black,32,Durkin,100000
87360,Black,70,Durkin,100000
87360,Black,70,Durkin,100000
87360,Black,70,Durkin,100000
87360,Black,70,Durkin,100000
87360,Black,32,Durkin,100000
87360,Black,70,Durkin,100000
87360,Black,70,Durkin,100000
87360,Black,70,Durkin,100000
87360,Black,70,Durkin,100000
87360,Black,32,Durkin,100000
87360,Black,70,Durkin,100000
87360,Black,70,Durkin,100000
87360,Black,70,Durkin,100000
87360,Black,70,Durkin,100000
87360,Black,32,Durkin,100000
87360,Black,70,Durkin,100000
87360,Black,70,Durkin,100000
87360,Black,70,Durkin,100000
87360,Black,70,Durkin,100000
87360,Black,32,Durkin,100000
87360,Black,70,Durkin,100000
87360,Black,70,Durkin,100000
87360,Black,70,Durkin,100000
87360,Black,70,Durkin,100000
87360,Black,32,Durkin,100000
87360,Black,70,Durkin,100000
87360,Black,70,Durkin,100000
87360,Black,70,Durkin,100000
87360,Black,70,Durkin,100000
87360,Black,32,Durkin,100000
87360,Black,70,Durkin,100000
87360,Black,70,Durkin,100000
87360,Black,70,Durkin,100000
87360,Black,70,Durkin,100000
87360,Black,32,Durkin,100000
87360,Black,70,Durkin,100000
87360,Black,70,Durkin,100000
87360,Black,70,Durkin,100000
87360,Black,70,Durkin,100000
87362,White,75,Lee,30003
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87365,Black,98,Alonso,350
87368,Black,98,Finnegan,200000
87368,Black,98,Finnegan,200000
87368,Black,98,Finnegan,200000
87368,Black,98,Finnegan,200000
87368,Black,98,Finnegan,200000
87368,Black,98,Finnegan,200000
87368,Black,98,Finnegan,200000
87368,Black,98,Finnegan,200000
87369,Black,71,Zagel,14750
87369,Black,71,Zagel,14750
87369,Black,71,Zagel,14750
87369,Black,,Zagel,14750
87369,Black,71,Zagel,14750
87369,Black,71,Zagel,14750
87369,Black,71,Zagel,14750
87369,Black,71,Zagel,14750
87369,Black,71,Zagel,14750
87369,Black,71,Zagel,14750
87369,Black,71,Zagel,14750
87369,Black,71,Zagel,14750
87369,Black,71,Zagel,14750
87369,Black,,Zagel,14750
87369,Black,71,Zagel,14750
87369,Black,71,Zagel,14750
87369,Black,71,Zagel,14750
87369,Black,71,Zagel,14750
87369,Black,71,Zagel,14750
87369,Black,71,Zagel,14750
87372,Black,109,Zagel,12500
87372,Black,109,Zagel,12500
87372,Black,109,Zagel,12500
87372,Black,109,Zagel,12500
87372,Black,109,Zagel,12500
87372,Black,109,Zagel,12500
87372,Black,109,Zagel,12500
87372,Black,109,Zagel,12500
87379,Black,32,Pallmeyer,15003
87379,Black,32,Pallmeyer,15003
87380,White,75,Coleman,40000
87382,Black,208,Tharp Jr.,90000
87382,Black,208,Tharp Jr.,90000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87384,Hispanic,98,Tharp Jr.,60000
87388,Black,204,Durkin,13000
87389,Black,108,Gottschall,9500
87389,Black,31,Gottschall,9500
87389,Black,108,Gottschall,9500
87389,Black,108,Gottschall,9500
87389,Black,31,Gottschall,9500
87389,Black,108,Gottschall,9500
87389,Black,108,Gottschall,9500
87389,Black,31,Gottschall,9500
87389,Black,108,Gottschall,9500
87389,Black,108,Gottschall,9500
87389,Black,31,Gottschall,9500
87389,Black,108,Gottschall,9500
87389,Black,108,Gottschall,9500
87389,Black,31,Gottschall,9500
87389,Black,108,Gottschall,9500
87389,Black,108,Gottschall,9500
87389,Black,31,Gottschall,9500
87389,Black,108,Gottschall,9500
87389,Black,108,Gottschall,9500
87389,Black,31,Gottschall,9500
87389,Black,108,Gottschall,9500
87389,Black,108,Gottschall,9500
87389,Black,31,Gottschall,9500
87389,Black,108,Gottschall,9500
87389,Black,108,Gottschall,9500
87389,Black,31,Gottschall,9500
87389,Black,108,Gottschall,9500
87389,Black,108,Gottschall,9500
87389,Black,31,Gottschall,9500
87389,Black,108,Gottschall,9500
87389,Black,108,Gottschall,9500
87389,Black,31,Gottschall,9500
87389,Black,108,Gottschall,9500
87389,Black,108,Gottschall,9500
87389,Black,31,Gottschall,9500
87389,Black,108,Gottschall,9500
87390,Black,70,Lee,15000
87390,Black,70,Lee,15000
87392,Black,204,Alonso,75000
87393,White,98,Chang,55000
87393,White,98,Chang,55000
87394,Black,208,St. Eve,15000
87395,White,208,Der-Yeghiayan,25000
87395,White,208,Der-Yeghiayan,25000
87396,White,105,Castillo,20000
87396,White,105,Castillo,20000
87396,White,105,Castillo,20000
87397,Black,72,Kennelly,27500
87397,Black,72,Kennelly,27500
87397,Black,72,Kennelly,27500
87397,Black,72,Kennelly,27500
87405,Black,108,Alonso,15000
87405,Black,108,Alonso,15000
87405,Black,108,Alonso,15000
87405,Black,108,Alonso,15000
87405,Black,108,Alonso,15000
87405,Black,108,Alonso,15000
87405,Black,108,Alonso,15000
87405,Black,108,Alonso,15000
87406,White,204,Guzman,30000
87408,Black,72,Alonso,50000
87408,Black,72,Alonso,50000
87411,Hispanic,204,Guzman,34000
87413,Black,75,Chang,60000
87413,Black,75,Chang,60000
87413,Black,75,Chang,60000
87413,Black,75,Chang,60000
87413,Black,75,Chang,60000
87413,Black,75,Chang,60000
87414,Black,75,Kathy M. Flanagan,25000
87414,Black,75,Kathy M. Flanagan,25000
87415,Hispanic,208,Gomolinski,22500
87415,Hispanic,208,Gomolinski,22500
87415,Hispanic,208,Gomolinski,22500
87415,Hispanic,208,Gomolinski,22500
87415,Hispanic,208,Gomolinski,22500
87415,Hispanic,208,Gomolinski,22500
87415,Hispanic,208,Gomolinski,22500
87415,Hispanic,208,Gomolinski,22500
87417,Black,92,Ehrlich John,80000
87417,Black,92,Ehrlich John,80000
87418,Black,72,Flanagan Kathy,25000
87420,Black,106,Norgle Sr.,22000
87420,Black,106,Norgle Sr.,22000
87420,Black,106,Norgle Sr.,22000
87420,Black,106,Norgle Sr.,22000
87420,Black,106,Norgle Sr.,22000
87420,Black,106,Norgle Sr.,22000
87420,Black,106,Norgle Sr.,22000
87420,Black,106,Norgle Sr.,22000
87420,Black,106,Norgle Sr.,22000
87420,Black,106,Norgle Sr.,22000
87420,Black,106,Norgle Sr.,22000
87420,Black,106,Norgle Sr.,22000
87422,White,108,Wood,25000
87422,White,108,Wood,25000
87422,White,108,Wood,25000
87422,White,108,Wood,25000
87422,White,108,Wood,25000
87422,White,108,Wood,25000
87422,White,108,Wood,25000
87422,White,108,Wood,25000
87422,White,108,Wood,25000
87422,White,108,Wood,25000
87422,White,108,Wood,25000
87422,White,108,Wood,25000
87422,White,108,Wood,25000
87422,White,108,Wood,25000
87422,White,108,Wood,25000
87422,White,108,Wood,25000
87423,Black,189,St. Eve,85000
87423,Black,189,St. Eve,85000
87424,Hispanic,105,Zagel,25000
87424,Hispanic,105,Zagel,25000
87424,Hispanic,105,Zagel,25000
87424,Hispanic,105,Zagel,25000
87424,Hispanic,105,Zagel,25000
87424,Hispanic,105,Zagel,25000
87425,Black,140,Zagel,25000
87426,White,107,Bucklo,23500
87426,White,107,Bucklo,23500
87426,White,107,Bucklo,23500
87426,White,107,Bucklo,23500
87426,White,107,Bucklo,23500
87426,White,107,Bucklo,23500
87426,White,107,Bucklo,23500
87426,White,107,Bucklo,23500
87426,White,107,Bucklo,23500
87426,White,107,Bucklo,23500
87426,White,107,Bucklo,23500
87426,White,107,Bucklo,23500
87426,White,107,Bucklo,23500
87426,White,107,Bucklo,23500
87426,White,107,Bucklo,23500
87426,White,107,Bucklo,23500
87426,White,107,Bucklo,23500
87426,White,107,Bucklo,23500
87426,White,107,Bucklo,23500
87426,White,107,Bucklo,23500
87426,White,107,Bucklo,23500
87426,White,107,Bucklo,23500
87426,White,107,Bucklo,23500
87426,White,107,Bucklo,23500
87426,White,107,Bucklo,23500
87426,White,107,Bucklo,23500
87426,White,107,Bucklo,23500
87426,White,107,Bucklo,23500
87427,Black,204,Castillo,50000
87427,Black,204,Castillo,50000
87428,White,,"",0
87428,White,,"",0
87429,Black,99,Holderman,115000
87429,Black,99,Holderman,115000
87429,Black,99,Holderman,115000
87429,Black,99,Holderman,115000
87429,Black,99,Holderman,115000
87429,Black,99,Holderman,115000
87429,Black,99,Holderman,115000
87429,Black,99,Holderman,115000
87429,Black,99,Holderman,115000
87429,Black,99,Holderman,115000
87429,Black,99,Holderman,115000
87429,Black,99,Holderman,115000
87429,Black,99,Holderman,115000
87429,Black,99,Holderman,115000
87429,Black,99,Holderman,115000
87429,Black,99,Holderman,115000
87429,Black,99,Holderman,115000
87429,Black,99,Holderman,115000
87429,Black,99,Holderman,115000
87429,Black,99,Holderman,115000
87429,Black,99,Holderman,115000
87429,Black,99,Holderman,115000
87429,Black,99,Holderman,115000
87429,Black,99,Holderman,115000
87429,Black,99,Holderman,115000
87429,Black,99,Holderman,115000
87429,Black,99,Holderman,115000
87429,Black,99,Holderman,115000
87429,Black,99,Holderman,115000
87429,Black,99,Holderman,115000
87429,Black,99,Holderman,115000
87429,Black,99,Holderman,115000
87430,Black,75,Gettleman,147500
87430,Black,75,Gettleman,147500
87432,"",75,Budzinski,2200000
87432,"",75,Budzinski,2200000
87432,"",75,Budzinski,2200000
87432,"",75,Budzinski,2200000
87435,Black,109,Pallmeyer,40000
87435,Black,109,Pallmeyer,40000
87435,Black,109,Pallmeyer,40000
87435,Black,109,Pallmeyer,40000
87435,Black,109,Pallmeyer,40000
87435,Black,109,Pallmeyer,40000
87435,Black,109,Pallmeyer,40000
87435,Black,109,Pallmeyer,40000
87435,Black,109,Pallmeyer,40000
87435,Black,109,Pallmeyer,40000
87435,Black,109,Pallmeyer,40000
87435,Black,109,Pallmeyer,40000
87435,Black,109,Pallmeyer,40000
87435,Black,109,Pallmeyer,40000
87435,Black,109,Pallmeyer,40000
87435,Black,109,Pallmeyer,40000
87438,Hispanic,98,Bucklo,0
87438,Hispanic,98,Bucklo,0
87438,Hispanic,98,Bucklo,0
87438,Hispanic,98,Bucklo,0
87438,Hispanic,98,Bucklo,0
87438,Hispanic,98,Bucklo,0
87438,Hispanic,98,Bucklo,0
87438,Hispanic,98,Bucklo,0
87438,Hispanic,98,Bucklo,0
87438,Hispanic,98,Bucklo,0
87438,Hispanic,98,Bucklo,0
87438,Hispanic,98,Bucklo,0
87438,Hispanic,98,Bucklo,0
87438,Hispanic,98,Bucklo,0
87438,Hispanic,98,Bucklo,0
87438,Hispanic,98,Bucklo,0
87439,Black,75,Lee,25000
87440,Black,165,Chang,100000
87440,Black,165,Chang,100000
87441,Black,204,Kocoras,100000
87441,Black,204,Kocoras,100000
87441,Black,204,Kocoras,100000
87441,Black,204,Kocoras,100000
87441,Black,204,Kocoras,100000
87441,Black,204,Kocoras,100000
87445,Black,98,Kennelly,2855091
87445,Black,98,Kennelly,2855091
87445,Black,98,Kennelly,2855091
87445,Black,98,Kennelly,2855091
87445,Black,98,Kennelly,2855091
87445,Black,98,Kennelly,2855091
87445,Black,98,Kennelly,2855091
87445,Black,98,Kennelly,2855091
87446,Black,108,"Dow, Jr.",25000
87446,Black,108,"Dow, Jr.",25000
87446,Black,108,"Dow, Jr.",25000
87446,Black,108,"Dow, Jr.",25000
87446,Black,108,"Dow, Jr.",25000
87446,Black,108,"Dow, Jr.",25000
87446,Black,108,"Dow, Jr.",25000
87446,Black,108,"Dow, Jr.",25000
87449,Black,108,Hart,20000
87449,Black,108,Hart,20000
87449,Black,108,Hart,20000
87449,Black,108,Hart,20000
87449,Black,108,Hart,20000
87449,Black,108,Hart,20000
87449,Black,108,Hart,20000
87449,Black,108,Hart,20000
87449,Black,108,Hart,20000
87449,Black,108,Hart,20000
87453,Black,108,Kendall,19000
87453,Black,71,Kendall,19000
87453,Black,108,Kendall,19000
87453,Black,71,Kendall,19000
87453,Black,108,Kendall,19000
87453,Black,71,Kendall,19000
87453,Black,108,Kendall,19000
87453,Black,71,Kendall,19000
87453,Black,108,Kendall,19000
87453,Black,71,Kendall,19000
87453,Black,108,Kendall,19000
87453,Black,71,Kendall,19000
87455,White,189,Lee,3100
87455,White,189,Lee,3100
87456,Black,204,"Tharp, Jr.",3500
87457,Black,72,Durkin,25000
87457,Black,111,Durkin,25000
87457,Black,72,Durkin,25000
87457,Black,72,Durkin,25000
87457,Black,72,Durkin,25000
87457,Black,72,Durkin,25000
87457,Black,111,Durkin,25000
87457,Black,72,Durkin,25000
87457,Black,72,Durkin,25000
87457,Black,72,Durkin,25000
87457,Black,72,Durkin,25000
87457,Black,111,Durkin,25000
87457,Black,72,Durkin,25000
87457,Black,72,Durkin,25000
87457,Black,72,Durkin,25000
87457,Black,72,Durkin,25000
87457,Black,111,Durkin,25000
87457,Black,72,Durkin,25000
