allegation_id,race,primary_cause,judge,settlement_num
87582,Black,False Arrest,Leinenweber,65000
87582,Black,False Arrest,Leinenweber,65000
87582,Black,False Arrest,Leinenweber,65000
87583,Hispanic,Excessive force,Wood,45000
87583,Hispanic,Excessive force,Wood,45000
87584,Black,False Arrest,Guzman,40000
87584,Black,False Arrest,Guzman,40000
87585,Black,Excessive force,Pallmeyer,100000
87585,Black,Excessive force,Pallmeyer,100000
87585,"",Excessive force,Pallmeyer,100000
87585,"",Excessive force,Pallmeyer,100000
87586,Black,Illegal/Unreasonable Search,Bucklo,40000
87586,Black,Illegal/Unreasonable Search,Bucklo,40000
87588,Black,Excessive force,Chang,27500
87588,Black,Excessive force,Chang,27500
87588,Black,Excessive force,Chang,27500
87588,Black,Excessive force,Chang,27500
87588,Black,Excessive force,Chang,27500
87588,Black,Excessive force,Chang,27500
87588,Black,Excessive force,Chang,27500
87588,Black,Excessive force,Chang,27500
87588,Black,Excessive force,Chang,27500
87588,Black,Excessive force,Chang,27500
87589,White,False Arrest,Coleman,65000
87589,White,False Arrest,Coleman,65000
87589,White,False Arrest,Coleman,65000
87589,White,False Arrest,Coleman,65000
87590,Black,Assault,St. Eve,80002
87590,Black,Assault,St. Eve,80002
87590,Black,Assault,St. Eve,80002
87590,Black,Assault,St. Eve,80002
87590,Black,Assault,St. Eve,80002
87590,Black,Assault,St. Eve,80002
87590,Black,Assault,St. Eve,80002
87590,Black,Assault,St. Eve,80002
87590,Black,Assault,St. Eve,80002
87590,Black,Assault,St. Eve,80002
87590,Black,Assault,St. Eve,80002
87590,Black,Assault,St. Eve,80002
87590,Black,Assault,St. Eve,80002
87590,Black,Assault,St. Eve,80002
87590,Black,Assault,St. Eve,80002
87590,Black,Assault,St. Eve,80002
87590,Black,Assault,St. Eve,80002
87590,Black,Assault,St. Eve,80002
87590,Black,Assault,St. Eve,80002
87590,Black,Assault,St. Eve,80002
87590,Black,Assault,St. Eve,80002
87590,Black,Assault,St. Eve,80002
87590,Black,Assault,St. Eve,80002
87590,Black,Assault,St. Eve,80002
87593,White,False Arrest,St. Eve,40000
87593,White,False Arrest,St. Eve,40000
87593,White,False Arrest,St. Eve,40000
87593,White,False Arrest,St. Eve,40000
87594,Black,Excessive force,Castillo,21000
87594,Black,Excessive force,Castillo,21000
87594,Black,Excessive force,Castillo,21000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87595,Black,False Arrest,Lefkow,40000
87596,Black,Illegal/Unreasonable Seizure,Finnegan,11000
87597,Black,Excessive force,Finnegan,17000
87598,White,False Arrest,Coleman,100000
87598,White,False Arrest,Coleman,100000
87600,Black,Excessive force,Ehrlich,100000
87600,Black,Excessive force,Ehrlich,100000
87601,Black,Malicious Prosecution,Kendall,30000
87601,Black,Malicious Prosecution,Kendall,30000
87601,Black,Malicious Prosecution,Kendall,30000
87601,Black,Malicious Prosecution,Kendall,30000
87601,Black,Malicious Prosecution,Kendall,30000
87601,Black,Malicious Prosecution,Kendall,30000
87602,Black,False Arrest,Hart,15000
87602,Black,False Arrest,Hart,15000
87604,Black,Excessive force,Kendall,100000
87604,Black,Excessive force,Kendall,100000
87604,Black,Excessive force,Kendall,100000
87604,Black,Excessive force,Kendall,100000
87604,Black,Excessive force,Kendall,100000
87604,Black,Excessive force,Kendall,100000
87604,Black,Excessive force,Kendall,100000
87604,Black,Excessive force,Kendall,100000
87604,Black,Excessive force,Kendall,100000
87604,Black,Excessive force,Kendall,100000
87604,Black,Excessive force,Kendall,100000
87604,Black,Excessive force,Kendall,100000
87604,Black,Excessive force,Kendall,100000
87604,Black,Excessive force,Kendall,100000
87604,Black,Excessive force,Kendall,100000
87604,Black,Excessive force,Kendall,100000
87605,Hispanic,False Arrest,Leinenweber,24000
87605,Hispanic,False Arrest,Leinenweber,24000
87605,Hispanic,False Arrest,Leinenweber,24000
87605,Hispanic,False Arrest,Leinenweber,24000
87605,Hispanic,False Arrest,Leinenweber,24000
87605,Hispanic,False Arrest,Leinenweber,24000
87605,Hispanic,False Arrest,Leinenweber,24000
87605,Hispanic,False Arrest,Leinenweber,24000
87605,Hispanic,False Arrest,Leinenweber,24000
87605,Hispanic,False Arrest,Leinenweber,24000
87605,Hispanic,False Arrest,Leinenweber,24000
87605,Hispanic,False Arrest,Leinenweber,24000
87605,Hispanic,False Arrest,Leinenweber,24000
87605,Hispanic,False Arrest,Leinenweber,24000
87605,Hispanic,False Arrest,Leinenweber,24000
87605,Hispanic,False Arrest,Leinenweber,24000
87605,Hispanic,False Arrest,Leinenweber,24000
87605,Hispanic,False Arrest,Leinenweber,24000
87606,White,Other 1983/Civil Rights Violations,Lee,70000
87606,White,Other 1983/Civil Rights Violations,Lee,70000
87606,White,Other 1983/Civil Rights Violations,Lee,70000
87606,White,Other 1983/Civil Rights Violations,Lee,70000
87606,White,Other 1983/Civil Rights Violations,Lee,70000
87606,White,Other 1983/Civil Rights Violations,Lee,70000
87606,White,Other 1983/Civil Rights Violations,Lee,70000
87606,White,Other 1983/Civil Rights Violations,Lee,70000
87606,White,Other 1983/Civil Rights Violations,Lee,70000
87606,White,Other 1983/Civil Rights Violations,Lee,70000
87607,White,Illegal/Unreasonable Seizure,St. Eve,20000
87607,White,Illegal/Unreasonable Seizure,St. Eve,20000
87609,Hispanic,False Arrest,Der-Yeghiayan,52000
87609,Hispanic,False Arrest,Der-Yeghiayan,52000
87613,Hispanic,False Arrest,Blakey,45000
87613,Hispanic,False Arrest,Blakey,45000
87613,Hispanic,False Arrest,Blakey,45000
87613,Hispanic,False Arrest,Blakey,45000
87613,Hispanic,False Arrest,Blakey,45000
87613,Hispanic,False Arrest,Blakey,45000
87613,Hispanic,False Arrest,Blakey,45000
87613,Hispanic,False Arrest,Blakey,45000
87613,Hispanic,False Arrest,Blakey,45000
87613,Hispanic,False Arrest,Blakey,45000
87613,Hispanic,False Arrest,Blakey,45000
87613,Hispanic,False Arrest,Blakey,45000
87613,Hispanic,False Arrest,Blakey,45000
87613,Hispanic,False Arrest,Blakey,45000
87613,Hispanic,False Arrest,Blakey,45000
87613,Hispanic,False Arrest,Blakey,45000
87614,Black,Other 1983/Civil Rights Violations,Gettleman,100000
87615,Hispanic,False Imprisonment,Ellis,10000
87615,Hispanic,False Imprisonment,Ellis,10000
87616,White,Excessive force,Bucklo,25000
87617,White,False Arrest,Gettleman,100000
87617,White,False Arrest,Gettleman,100000
87617,White,False Arrest,Gettleman,100000
87617,White,False Arrest,Gettleman,100000
87618,Black,Excessive force,Wood,100000
87618,Black,Excessive force,Wood,100000
87618,Black,Excessive force,Wood,100000
87618,Black,Excessive force,Wood,100000
87618,Black,Excessive force,Wood,100000
87618,Black,Excessive force,Wood,100000
87618,Black,Excessive force,Wood,100000
87618,Black,Excessive force,Wood,100000
87618,Black,Excessive force,Wood,100000
87618,Black,Excessive force,Wood,100000
87618,Black,Excessive force,Wood,100000
87618,Black,Excessive force,Wood,100000
87620,Black,Illegal/Unreasonable Search,Eve,2500
87624,Hispanic,Excessive force,Leinenweber,55000
87625,Black,Illegal/Unreasonable Seizure,Pallmeyer,20000
87626,Black,Excessive force,Der-Yeghiayan,100000
87626,Black,Excessive force,Der-Yeghiayan,100000
87626,Black,Excessive force,Der-Yeghiayan,100000
87626,Black,Excessive force,Der-Yeghiayan,100000
87627,Black,Excessive force,Chang,2365000
87628,Black,Excessive force,Lefkow,4000
87628,Black,Excessive force,Lefkow,4000
87628,Black,Excessive force,Lefkow,4000
87628,Black,Excessive force,Lefkow,4000
87628,Black,Excessive force,Lefkow,4000
87628,Black,Excessive force,Lefkow,4000
87628,Black,Excessive force,Lefkow,4000
87628,Black,Excessive force,Lefkow,4000
87628,Black,Excessive force,Lefkow,4000
87628,Black,Excessive force,Lefkow,4000
87628,Black,Excessive force,Lefkow,4000
87628,Black,Excessive force,Lefkow,4000
87628,Black,Excessive force,Lefkow,4000
87628,Black,Excessive force,Lefkow,4000
87628,Black,Excessive force,Lefkow,4000
87628,Black,Excessive force,Lefkow,4000
87629,Black,False Arrest,Ellis,47000
87629,Black,False Arrest,Ellis,47000
87630,Hispanic,Malicious Prosecution,"",60000
87630,Hispanic,Malicious Prosecution,"",60000
87630,Hispanic,Malicious Prosecution,"",60000
87630,Hispanic,Malicious Prosecution,"",60000
87630,Hispanic,Malicious Prosecution,"",60000
87630,Hispanic,Malicious Prosecution,"",60000
87630,Hispanic,Malicious Prosecution,"",60000
87630,Hispanic,Malicious Prosecution,"",60000
87630,Hispanic,Malicious Prosecution,"",60000
87630,Hispanic,Malicious Prosecution,"",60000
87630,Hispanic,Malicious Prosecution,"",60000
87630,Hispanic,Malicious Prosecution,"",60000
87630,Hispanic,Malicious Prosecution,"",60000
87630,Hispanic,Malicious Prosecution,"",60000
87630,Hispanic,Malicious Prosecution,"",60000
87630,Hispanic,Malicious Prosecution,"",60000
87630,Hispanic,Malicious Prosecution,"",60000
87630,Hispanic,Malicious Prosecution,"",60000
87630,Hispanic,Malicious Prosecution,"",60000
87630,Hispanic,Malicious Prosecution,"",60000
87630,Hispanic,Malicious Prosecution,"",60000
87630,Hispanic,Malicious Prosecution,"",60000
87630,Hispanic,Malicious Prosecution,"",60000
87630,Hispanic,Malicious Prosecution,"",60000
87631,White,Willful and Wanton Misconduct,"",2000
87631,White,Willful and Wanton Misconduct,"",2000
87635,Black,Illegal/Unreasonable Search,Tharp Jr.,175000
87635,Black,Illegal/Unreasonable Search,Tharp Jr.,175000
87635,Black,Illegal/Unreasonable Search,Tharp Jr.,175000
87635,Black,Illegal/Unreasonable Search,Tharp Jr.,175000
87635,Black,Illegal/Unreasonable Search,Tharp Jr.,175000
87635,Black,Illegal/Unreasonable Search,Tharp Jr.,175000
87635,Black,Illegal/Unreasonable Search,Tharp Jr.,175000
87635,Black,Illegal/Unreasonable Search,Tharp Jr.,175000
87635,Black,Illegal/Unreasonable Search,Tharp Jr.,175000
87635,Black,Illegal/Unreasonable Search,Tharp Jr.,175000
87635,Black,Illegal/Unreasonable Search,Tharp Jr.,175000
87635,Black,Illegal/Unreasonable Search,Tharp Jr.,175000
87635,Black,Illegal/Unreasonable Search,Tharp Jr.,175000
87635,Black,Illegal/Unreasonable Search,Tharp Jr.,175000
87635,Black,Illegal/Unreasonable Search,Tharp Jr.,175000
87635,Black,Illegal/Unreasonable Search,Tharp Jr.,175000
87635,Black,Illegal/Unreasonable Search,Tharp Jr.,175000
87635,Black,Illegal/Unreasonable Search,Tharp Jr.,175000
87635,Black,Illegal/Unreasonable Search,Tharp Jr.,175000
87635,Black,Illegal/Unreasonable Search,Tharp Jr.,175000
87635,Black,Illegal/Unreasonable Search,Tharp Jr.,175000
87635,Black,Illegal/Unreasonable Search,Tharp Jr.,175000
87635,Black,Illegal/Unreasonable Search,Tharp Jr.,175000
87635,Black,Illegal/Unreasonable Search,Tharp Jr.,175000
87635,Black,Illegal/Unreasonable Search,Tharp Jr.,175000
87635,Black,Illegal/Unreasonable Search,Tharp Jr.,175000
87635,Black,Illegal/Unreasonable Search,Tharp Jr.,175000
87635,Black,Illegal/Unreasonable Search,Tharp Jr.,175000
87635,Black,Illegal/Unreasonable Search,Tharp Jr.,175000
87635,Black,Illegal/Unreasonable Search,Tharp Jr.,175000
87635,Black,Illegal/Unreasonable Search,Tharp Jr.,175000
87635,Black,Illegal/Unreasonable Search,Tharp Jr.,175000
87637,"",Other 1983/Civil Rights Violations,Gettleman,12755000
87639,Hispanic,Excessive force,Hibbler,0
87640,Black,Excessive force,Gottschall,99000
87640,Black,Excessive force,Gottschall,99000
87641,Black,Failure to Provide Medical Care,St. Eve,2000000
87641,Black,Failure to Provide Medical Care,St. Eve,2000000
87641,Black,Failure to Provide Medical Care,St. Eve,2000000
87641,Black,Failure to Provide Medical Care,St. Eve,2000000
87641,Black,Failure to Provide Medical Care,St. Eve,2000000
87641,Black,Failure to Provide Medical Care,St. Eve,2000000
87642,Black,Excessive force,Guzman,161425
87642,Black,Excessive force,Guzman,161425
87642,Black,Excessive force,Guzman,161425
87642,Black,Excessive force,Guzman,161425
87642,Black,Excessive force,Guzman,161425
87642,Black,Excessive force,Guzman,161425
87642,Black,Excessive force,Guzman,161425
87642,Black,Excessive force,Guzman,161425
87642,Black,Excessive force,Guzman,161425
87642,Black,Excessive force,Guzman,161425
87642,Black,Excessive force,Guzman,161425
87642,Black,Excessive force,Guzman,161425
87642,Black,Excessive force,Guzman,161425
87642,Black,Excessive force,Guzman,161425
87642,Black,Excessive force,Guzman,161425
87642,Black,Excessive force,Guzman,161425
87642,Black,Excessive force,Guzman,161425
87642,Black,Excessive force,Guzman,161425
87642,Black,Excessive force,Guzman,161425
87642,Black,Excessive force,Guzman,161425
87645,Black,False Arrest,Kennelly,75000
87646,Hispanic,Other 1983/Civil Rights Violations,Shadur,409647
87646,Hispanic,Other 1983/Civil Rights Violations,Shadur,409647
87646,Hispanic,Other 1983/Civil Rights Violations,Shadur,409647
87646,Hispanic,Other 1983/Civil Rights Violations,Shadur,409647
87646,Hispanic,Other 1983/Civil Rights Violations,Shadur,409647
87646,Hispanic,Other 1983/Civil Rights Violations,Shadur,409647
87646,Hispanic,Other 1983/Civil Rights Violations,Shadur,409647
87646,Hispanic,Other 1983/Civil Rights Violations,Shadur,409647
87646,Hispanic,Other 1983/Civil Rights Violations,Shadur,409647
87646,Hispanic,Other 1983/Civil Rights Violations,Shadur,409647
87646,Hispanic,Other 1983/Civil Rights Violations,Shadur,409647
87646,Hispanic,Other 1983/Civil Rights Violations,Shadur,409647
87646,Hispanic,Other 1983/Civil Rights Violations,Shadur,409647
87646,Hispanic,Other 1983/Civil Rights Violations,Shadur,409647
87646,Hispanic,Other 1983/Civil Rights Violations,Shadur,409647
87646,Hispanic,Other 1983/Civil Rights Violations,Shadur,409647
87646,Hispanic,Other 1983/Civil Rights Violations,Shadur,409647
87646,Hispanic,Other 1983/Civil Rights Violations,Shadur,409647
87648,Black,Monell (Policy and Practice),Gettleman,9000
87649,White,Illegal/Unreasonable Search,Leinenweber,100000
87649,White,Illegal/Unreasonable Search,Leinenweber,100000
87649,White,Illegal/Unreasonable Search,Leinenweber,100000
87649,White,Illegal/Unreasonable Search,Leinenweber,100000
87649,White,Illegal/Unreasonable Search,Leinenweber,100000
87649,White,Illegal/Unreasonable Search,Leinenweber,100000
87649,White,Illegal/Unreasonable Search,Leinenweber,100000
87649,White,Illegal/Unreasonable Search,Leinenweber,100000
87649,White,Illegal/Unreasonable Search,Leinenweber,100000
87649,White,Illegal/Unreasonable Search,Leinenweber,100000
87649,White,Illegal/Unreasonable Search,Leinenweber,100000
87649,White,Illegal/Unreasonable Search,Leinenweber,100000
87649,White,Illegal/Unreasonable Search,Leinenweber,100000
87649,White,Illegal/Unreasonable Search,Leinenweber,100000
87649,White,Illegal/Unreasonable Search,Leinenweber,100000
87649,White,Illegal/Unreasonable Search,Leinenweber,100000
87649,White,Illegal/Unreasonable Search,Leinenweber,100000
87649,White,Illegal/Unreasonable Search,Leinenweber,100000
87649,White,Illegal/Unreasonable Search,Leinenweber,100000
87649,White,Illegal/Unreasonable Search,Leinenweber,100000
87649,White,Illegal/Unreasonable Search,Leinenweber,100000
87649,White,Illegal/Unreasonable Search,Leinenweber,100000
87649,White,Illegal/Unreasonable Search,Leinenweber,100000
87649,White,Illegal/Unreasonable Search,Leinenweber,100000
87649,White,Illegal/Unreasonable Search,Leinenweber,100000
87649,White,Illegal/Unreasonable Search,Leinenweber,100000
87649,White,Illegal/Unreasonable Search,Leinenweber,100000
87649,White,Illegal/Unreasonable Search,Leinenweber,100000
87649,White,Illegal/Unreasonable Search,Leinenweber,100000
87649,White,Illegal/Unreasonable Search,Leinenweber,100000
87649,White,Illegal/Unreasonable Search,Leinenweber,100000
87649,White,Illegal/Unreasonable Search,Leinenweber,100000
87650,Black,Excessive force,Gilbert,54000
87650,Black,Excessive force,Gilbert,54000
87650,Black,Excessive force,Gilbert,54000
87650,Black,Excessive force,Gilbert,54000
87650,Black,Excessive force,Gilbert,54000
87650,Black,Excessive force,Gilbert,54000
87650,Black,Excessive force,Gilbert,54000
87650,Black,Excessive force,Gilbert,54000
87650,Black,Excessive force,Gilbert,54000
87650,Black,Excessive force,Gilbert,54000
87650,Black,Excessive force,Gilbert,54000
87650,Black,Excessive force,Gilbert,54000
87650,Black,Excessive force,Gilbert,54000
87650,Black,Excessive force,Gilbert,54000
87650,Black,Excessive force,Gilbert,54000
87650,Black,Excessive force,Gilbert,54000
87650,Black,Excessive force,Gilbert,54000
87650,Black,Excessive force,Gilbert,54000
87650,Black,Excessive force,Gilbert,54000
87650,Black,Excessive force,Gilbert,54000
87650,Black,Excessive force,Gilbert,54000
87650,Black,Excessive force,Gilbert,54000
87650,Black,Excessive force,Gilbert,54000
87650,Black,Excessive force,Gilbert,54000
87650,Black,Excessive force,Gilbert,54000
87650,Black,Excessive force,Gilbert,54000
87650,Black,Excessive force,Gilbert,54000
87650,Black,Excessive force,Gilbert,54000
87651,White,Excessive force,Kennelly,9000
87651,White,Excessive force,Kennelly,9000
87651,White,Excessive force,Kennelly,9000
87651,White,Excessive force,Kennelly,9000
87655,Black,Excessive force,St. Eve,99000
87655,Black,Excessive force,St. Eve,99000
87655,Black,Excessive force,St. Eve,99000
87655,Black,Excessive force,St. Eve,99000
87655,Black,Excessive force,St. Eve,99000
87655,Black,Excessive force,St. Eve,99000
87655,Black,Excessive force,St. Eve,99000
87655,Black,Excessive force,St. Eve,99000
87655,Black,Excessive force,St. Eve,99000
87655,Black,Excessive force,St. Eve,99000
87655,Black,Excessive force,St. Eve,99000
87655,Black,Excessive force,St. Eve,99000
87655,Black,Excessive force,St. Eve,99000
87655,Black,Excessive force,St. Eve,99000
87655,Black,Excessive force,St. Eve,99000
87655,Black,Excessive force,St. Eve,99000
87655,Black,Excessive force,St. Eve,99000
87655,Black,Excessive force,St. Eve,99000
87655,Black,Excessive force,St. Eve,99000
87655,Black,Excessive force,St. Eve,99000
87655,Black,Excessive force,St. Eve,99000
87655,Black,Excessive force,St. Eve,99000
87655,Black,Excessive force,St. Eve,99000
87655,Black,Excessive force,St. Eve,99000
87655,Black,Excessive force,St. Eve,99000
87655,Black,Excessive force,St. Eve,99000
87655,Black,Excessive force,St. Eve,99000
87655,Black,Excessive force,St. Eve,99000
87655,Black,Excessive force,St. Eve,99000
87655,Black,Excessive force,St. Eve,99000
87655,Black,Excessive force,St. Eve,99000
87655,Black,Excessive force,St. Eve,99000
87656,Black,Illegal/Unreasonable Search,Lefkow,392000
87656,Black,Illegal/Unreasonable Search,Lefkow,392000
87658,"",Excessive force,Darrah,3125
87661,Black,Other 1983/Civil Rights Violations,Coleman,32500
87661,Black,Other 1983/Civil Rights Violations,Coleman,32500
87662,Black,Excessive force,Marovich,10000
87662,Black,Excessive force,Marovich,10000
87662,Black,Excessive force,Marovich,10000
87662,Black,Excessive force,Marovich,10000
87663,Black,Illegal/Unreasonable Search,Coleman,30000
87665,White,False Arrest,Holderman,12800
87665,White,False Arrest,Holderman,12800
87665,White,False Arrest,Holderman,12800
87665,White,False Arrest,Holderman,12800
87665,White,False Arrest,Holderman,12800
87665,White,False Arrest,Holderman,12800
87665,White,False Arrest,Holderman,12800
87665,White,False Arrest,Holderman,12800
87665,White,False Arrest,Holderman,12800
87665,White,False Arrest,Holderman,12800
87665,Black,False Arrest,Holderman,12800
87665,Black,False Arrest,Holderman,12800
87665,Black,False Arrest,Holderman,12800
87665,Black,False Arrest,Holderman,12800
87665,Black,False Arrest,Holderman,12800
87665,Black,False Arrest,Holderman,12800
87665,Black,False Arrest,Holderman,12800
87665,Black,False Arrest,Holderman,12800
87665,Black,False Arrest,Holderman,12800
87665,Black,False Arrest,Holderman,12800
87665,Black,False Arrest,Holderman,12800
87665,Black,False Arrest,Holderman,12800
87665,Black,False Arrest,Holderman,12800
87665,Black,False Arrest,Holderman,12800
87665,Black,False Arrest,Holderman,12800
87665,Black,False Arrest,Holderman,12800
87665,Black,False Arrest,Holderman,12800
87665,Black,False Arrest,Holderman,12800
87665,Black,False Arrest,Holderman,12800
87665,Black,False Arrest,Holderman,12800
87665,White,False Arrest,Holderman,12800
87665,White,False Arrest,Holderman,12800
87665,White,False Arrest,Holderman,12800
87665,White,False Arrest,Holderman,12800
87665,White,False Arrest,Holderman,12800
87665,White,False Arrest,Holderman,12800
87665,White,False Arrest,Holderman,12800
87665,White,False Arrest,Holderman,12800
87665,White,False Arrest,Holderman,12800
87665,White,False Arrest,Holderman,12800
87666,Black,Excessive force,Lefkow,50000
87666,Black,Excessive force,Lefkow,50000
87666,Black,Excessive force,Lefkow,50000
87666,Black,Excessive force,Lefkow,50000
87668,Black,Excessive force,Feinerman,2500
87668,Black,Excessive force,Feinerman,2500
87668,Black,Excessive force,Feinerman,2500
87668,Black,Excessive force,Feinerman,2500
87668,Black,Excessive force,Feinerman,2500
87668,Black,Excessive force,Feinerman,2500
87668,Black,Excessive force,Feinerman,2500
87668,Black,Excessive force,Feinerman,2500
87668,Black,Excessive force,Feinerman,2500
87668,Black,Excessive force,Feinerman,2500
87668,Black,Excessive force,Feinerman,2500
87668,Black,Excessive force,Feinerman,2500
87669,Black,False Arrest,Shadur,1500
87670,Black,Excessive force,Grady,55000
87671,Black,Excessive force,Coleman,60000
87671,Black,Excessive force,Coleman,60000
87673,White,Illegal/Unreasonable Search,Manning,33500
87673,White,Illegal/Unreasonable Search,Manning,33500
87674,Hispanic,Other 1983/Civil Rights Violations,Pallmeyer,65000
87674,Hispanic,Other 1983/Civil Rights Violations,Pallmeyer,65000
87674,Hispanic,Other 1983/Civil Rights Violations,Pallmeyer,65000
87674,Hispanic,Other 1983/Civil Rights Violations,Pallmeyer,65000
87674,Hispanic,Other 1983/Civil Rights Violations,Pallmeyer,65000
87674,Hispanic,Other 1983/Civil Rights Violations,Pallmeyer,65000
87674,Hispanic,Other 1983/Civil Rights Violations,Pallmeyer,65000
87674,Hispanic,Other 1983/Civil Rights Violations,Pallmeyer,65000
87674,Hispanic,Other 1983/Civil Rights Violations,Pallmeyer,65000
87674,Hispanic,Other 1983/Civil Rights Violations,Pallmeyer,65000
87674,Hispanic,Other 1983/Civil Rights Violations,Pallmeyer,65000
87674,Hispanic,Other 1983/Civil Rights Violations,Pallmeyer,65000
87674,Hispanic,Other 1983/Civil Rights Violations,Pallmeyer,65000
87674,Hispanic,Other 1983/Civil Rights Violations,Pallmeyer,65000
87674,Hispanic,Other 1983/Civil Rights Violations,Pallmeyer,65000
87674,Hispanic,Other 1983/Civil Rights Violations,Pallmeyer,65000
87674,Hispanic,Other 1983/Civil Rights Violations,Pallmeyer,65000
87674,Hispanic,Other 1983/Civil Rights Violations,Pallmeyer,65000
87674,Hispanic,Other 1983/Civil Rights Violations,Pallmeyer,65000
87674,Hispanic,Other 1983/Civil Rights Violations,Pallmeyer,65000
87674,White,Other 1983/Civil Rights Violations,Pallmeyer,65000
87674,White,Other 1983/Civil Rights Violations,Pallmeyer,65000
87674,White,Other 1983/Civil Rights Violations,Pallmeyer,65000
87674,White,Other 1983/Civil Rights Violations,Pallmeyer,65000
87674,White,Other 1983/Civil Rights Violations,Pallmeyer,65000
87674,White,Other 1983/Civil Rights Violations,Pallmeyer,65000
87674,White,Other 1983/Civil Rights Violations,Pallmeyer,65000
87674,White,Other 1983/Civil Rights Violations,Pallmeyer,65000
87674,White,Other 1983/Civil Rights Violations,Pallmeyer,65000
87674,White,Other 1983/Civil Rights Violations,Pallmeyer,65000
87675,Black,False Arrest,Shadur,50000
87675,Black,False Arrest,Shadur,50000
87676,Black,Excessive force,Chang,3000
87678,Black,Excessive force,Cole,1000
87678,Black,Excessive force,Cole,1000
87678,Black,Excessive force,Cole,1000
87678,Black,Excessive force,Cole,1000
87678,Black,Excessive force,Cole,1000
87678,Black,Excessive force,Cole,1000
87678,Black,Excessive force,Cole,1000
87678,Black,Excessive force,Cole,1000
87678,Black,Excessive force,Cole,1000
87678,Black,Excessive force,Cole,1000
87678,Black,Excessive force,Cole,1000
87678,Black,Excessive force,Cole,1000
87678,Black,Excessive force,Cole,1000
87678,Black,Excessive force,Cole,1000
87678,Black,Excessive force,Cole,1000
87678,Black,Excessive force,Cole,1000
87678,Black,Excessive force,Cole,1000
87678,Black,Excessive force,Cole,1000
87678,Black,Excessive force,Cole,1000
87678,Black,Excessive force,Cole,1000
87682,Black,Excessive force,Coleman,37500
87682,Black,Excessive force,Coleman,37500
87684,Black,False Arrest,"Norgle, Sr",75000
87684,Black,False Arrest,"Norgle, Sr",75000
87684,Black,False Arrest,"Norgle, Sr",75000
87684,Black,False Arrest,"Norgle, Sr",75000
87684,Black,False Arrest,"Norgle, Sr",75000
87684,Black,False Arrest,"Norgle, Sr",75000
87685,Black,False Arrest,Hibbler,41000
87685,Black,False Arrest,Hibbler,41000
87685,Black,False Arrest,Hibbler,41000
87685,Black,False Arrest,Hibbler,41000
87688,Black,False Arrest,Manning,10000
87688,Black,False Arrest,Manning,10000
87688,Black,False Arrest,Manning,10000
87688,Black,False Arrest,Manning,10000
87688,Black,False Arrest,Manning,10000
87688,Black,False Arrest,Manning,10000
87688,Black,False Arrest,Manning,10000
87688,Black,False Arrest,Manning,10000
